Start Date,End Date,Campaign Name,Advert Name,Placement,Reach,Frequency,Impressions,Clicks,Unique Clicks,Click-through Rate (CTR),Unique Click-through Rate (uCTR),Amount Spent (EUR),Actions,People Taking Action,Page Likes,Impression Device,Destination
2014-01-13,2014-01-13,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-prin... - Website Clicks - News Feed - Image 1,News Feed on Desktop Computers,1,1,1,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-13,2014-01-13,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - News Feed,News Feed on Desktop Computers,48,1.020833,49,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-13,2014-01-13,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest - Vind-ik-leuks - Advertentie,Right Column Adverts on Desktop Computers,103,1.76699,182,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-13,2014-01-13,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,Right Column Adverts on Desktop Computers,2,2,4,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-13,2014-01-13,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,Right Column Adverts on Home Page for Desktop Computers,644,1.580745,1018,0,0,0,0,0.02,1,1,0,Desktop,No Breakdown
2014-01-13,2014-01-13,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest - Vind-ik-leuks - Advertentie,News Feed on Desktop Computers,5,1,5,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-13,2014-01-13,Cultuurmarketing print event,Het grote print event - Event Responses - Advert - Image 2,Right Column Adverts on Home Page for Desktop Computers,11,1.363636,15,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-13,2014-01-13,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,Right Column Adverts on Home Page for Desktop Computers,114,1.27193,145,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-13,2014-01-13,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,Right Column Adverts on Desktop Computers,28,1.785714,50,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-13,2014-01-13,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,Right Column Adverts on Desktop Computers,27,1.518519,41,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,Right Column Adverts on Home Page for Desktop Computers,24,1.458333,35,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Advertentie algemeen 2,Right Column Adverts on Home Page for Desktop Computers,2,1.5,3,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - News Feed,News Feed on Mobile Devices,5,1,5,0,0,0,0,0,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,News Feed on Desktop Computers,26,1,26,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Advertentie algemeen 3,Right Column Adverts on Desktop Computers,15,1.666667,25,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest - Vind-ik-leuks - Advertentie,Right Column Adverts on Home Page for Desktop Computers,49,1.408163,69,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,News Feed on Mobile Devices,39,1,39,3,3,7.692308,7.692308,0.12,1,1,1,Other,All Destinations
2014-01-12,2014-01-12,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,News Feed on Mobile Devices,,,,,,,,,,,1,Other,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest
2014-01-12,2014-01-12,NedPho like campagne,Advertentie algemeen 1,Right Column Adverts on Desktop Computers,13,1.615385,21,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/miniseries2014 - Website Clicks - Right Column - Image 1,Right Column Adverts on Desktop Computers,13,1.307692,17,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,News Feed on Desktop Computers,65,1.015385,66,0,0,0,0,0.1,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,News Feed on Mobile Devices,507,1.001972,508,14,13,2.755906,2.564103,1.66,7,6,5,Other,All Destinations
2014-01-12,2014-01-12,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,News Feed on Mobile Devices,,,,,,,,,,,5,Other,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,Right Column Adverts on Home Page for Desktop Computers,43,1.069767,46,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Advertentie algemeen 1,News Feed on Desktop Computers,1,1,1,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,Het grote print event - Event Responses - Advert - Image 2,Unknown Placement,8,1.625,13,0,0,0,0,0.01,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-p... - Website Clicks - Right Column - Image 2,Right Column Adverts on Home Page for Desktop Computers,19,1,19,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,News Feed on Desktop Computers,18,1,18,0,0,0,0,0.03,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-p... - Website Clicks - Right Column - Image 2,Right Column Adverts on Desktop Computers,12,1.416667,17,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,News Feed on Desktop Computers,430,1.006977,433,8,8,1.847575,1.860465,0.78,8,6,5,Desktop,All Destinations
2014-01-12,2014-01-12,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,News Feed on Desktop Computers,,,,,,,,,,,5,Desktop,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,Right Column Adverts on Desktop Computers,211,1.64455,347,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - News Feed,News Feed on Desktop Computers,1,1,1,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,News Feed on Mobile Devices,188,1,188,4,3,2.12766,1.595745,0.73,3,3,1,Other,All Destinations
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,News Feed on Mobile Devices,,,,,,,,,,,1,Other,Cultuurmarketing
2014-01-12,2014-01-12,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,Right Column Adverts on Desktop Computers,37,1.351351,50,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - News Feed,News Feed on Desktop Computers,14,1,14,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - News Feed,News Feed on Mobile Devices,63,1,63,1,1,1.587302,1.587302,0.29,1,1,0,Other,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Advertentie algemeen 2,Right Column Adverts on Desktop Computers,4,1.75,7,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,Right Column Adverts on Home Page for Desktop Computers,4,1.25,5,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Advertentie algemeen 1,News Feed on Mobile Devices,3,1,3,0,0,0,0,0.01,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - News Feed,News Feed on Mobile Devices,4,1,4,0,0,0,0,0,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/concertserie-b - Website Clicks - News Feed - Image 1,News Feed on Mobile Devices,87,1,87,2,2,2.298851,2.298851,0.39,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/concertserie-b - Website Clicks - News Feed - Image 1,News Feed on Desktop Computers,20,1,20,1,1,5,5,0.14,1,1,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/miniseries2014 - Website Clicks - Right Column - Image 1,Right Column Adverts on Home Page for Desktop Computers,32,1.28125,41,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,Right Column Adverts on Desktop Computers,136,1.625,221,1,1,0.452489,0.735294,0.03,1,1,1,Desktop,All Destinations
2014-01-12,2014-01-12,NedPho last minute 2013,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,Right Column Adverts on Desktop Computers,,,,,,,,,,,1,Desktop,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest
2014-01-12,2014-01-12,NedPho last minute 2013,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,News Feed on Mobile Devices,211,1.004739,212,1,1,0.471698,0.473934,0.75,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/miniseries2014 - Website Clicks - News Feed - Image 1,News Feed on Desktop Computers,5,1,5,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/miniseries2014 - Website Clicks - Right Column - Image 2,Right Column Adverts on Desktop Computers,289,1.754325,507,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,Right Column Adverts on Home Page for Desktop Computers,364,1.758242,640,0,0,0,0,0.02,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Advertentie algemeen 1,Right Column Adverts on Home Page for Desktop Computers,33,1.424242,47,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-prin... - Website Clicks - News Feed - Image 1,News Feed on Desktop Computers,1,1,1,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,Right Column Adverts on Home Page for Desktop Computers,272,1.147059,312,1,1,0.320513,0.367647,0.14,2,2,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest - Vind-ik-leuks - Advertentie,Right Column Adverts on Desktop Computers,28,1.642857,46,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/miniseries2014 - Website Clicks - Right Column - Image 2,Right Column Adverts on Home Page for Desktop Computers,532,1.511278,804,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - News Feed,News Feed on Mobile Devices,281,1,281,5,4,1.779359,1.423488,0.86,5,4,0,Other,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-prin... - Website Clicks - News Feed - Image 1,News Feed on Mobile Devices,4,1,4,0,0,0,0,0,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Advertentie algemeen 3,Right Column Adverts on Home Page for Desktop Computers,26,1.5,39,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-p... - Website Clicks - Right Column - Image 1,Right Column Adverts on Desktop Computers,46,1.413043,65,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - News Feed,News Feed on Desktop Computers,5,1,5,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest - Vind-ik-leuks - Advertentie 1,Right Column Adverts on Home Page for Desktop Computers,674,1.792285,1208,0,0,0,0,0.08,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/concertserie-c - Website Clicks - Right Column - Image 2,Right Column Adverts on Desktop Computers,80,1.325,106,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho like campagne,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,Right Column Adverts on Desktop Computers,445,1.496629,666,0,0,0,0,0.05,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,Nederlands Philharmonisch Orkest | Nederlands Kamer... -  Vind-ik-leuks - Gesponsorde verslagen,Unknown Placement,32,1.28125,41,0,0,0,0,0.01,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/concertserie-b - Website Clicks - News Feed - Image 2,News Feed on Desktop Computers,3,1,3,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest - Vind-ik-leuks - Advertentie 1,News Feed on Mobile Devices,13,1,13,0,0,0,0,0.06,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,Right Column Adverts on Desktop Computers,18,1.444444,26,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/concertserie-b - Website Clicks - News Feed - Image 2,News Feed on Mobile Devices,5,1,5,0,0,0,0,0,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/concertserie-c - Website Clicks - Right Column - Image 1,Right Column Adverts on Home Page for Desktop Computers,32,1.28125,41,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/miniseries2014 - Website Clicks - News Feed,News Feed on Mobile Devices,12,1,12,0,0,0,0,0,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/concertserie-b - Website Clicks - Right Column - Image 2,Right Column Adverts on Desktop Computers,78,1.512821,118,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest - Vind-ik-leuks - Advertentie,Right Column Adverts on Desktop Computers,5,1.8,9,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/miniseries2014 - Website Clicks - Right Column - Image 2,Right Column Adverts on Home Page for Desktop Computers,12,1.416667,17,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/concertserie-b - Website Clicks - Right Column - Image 2,Right Column Adverts on Home Page for Desktop Computers,165,1.345455,222,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,Het grote print event - Event Responses - Advert - Image 1,Right Column Adverts on Desktop Computers,4,1.25,5,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/miniseries2014 - Website Clicks - Right Column - Image 2,Right Column Adverts on Desktop Computers,11,2.545455,28,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/concertserie-b - Website Clicks - Right Column - Image 1,Right Column Adverts on Desktop Computers,11,1.818182,20,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,www.orkest.nl/concertserie-b - Website Clicks - Right Column - Image 1,Right Column Adverts on Home Page for Desktop Computers,35,1.257143,44,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,Het grote print event - Event Responses - Advert - Image 1,Right Column Adverts on Home Page for Desktop Computers,10,1.6,16,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - News Feed,News Feed on Desktop Computers,5,1,5,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,NedPho last minute 2013,Nederlands Philharmonisch Orkest | Nederlands Kamerorkest - Vind-ik-leuks - Advertentie 1,News Feed on Desktop Computers,111,1.018018,113,0,0,0,0,0.42,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,Right Column Adverts on Desktop Computers,1,1,1,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-p... - Website Clicks - Right Column - Image 1,Right Column Adverts on Home Page for Desktop Computers,99,1.383838,137,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - News Feed,News Feed on Mobile Devices,39,1,39,0,0,0,0,0,0,0,0,Other,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - Right Column,Right Column Adverts on Desktop Computers,17,1.529412,26,0,0,0,0,0,0,0,0,Desktop,No Breakdown
2014-01-12,2014-01-12,Cultuurmarketing print event,www.cultuurmarketing.nl/event/innovatie-optimalisatie-printuitgaven/ - Website Clicks - News Feed,News Feed on Desktop Computers,9,1,9,0,0,0,0,0,0,0,0,Desktop,No Breakdown
